TWAP Cost,USD Cost
1006703.3091377445,1000000
848768.6611551121,1000000
1021762.7656423138,1000000
1096274.0556832051,1000000
918381.3713893916,1000000
872382.5613670358,1000000
1078329.0198137253,1000000
967040.9431783834,1000000
1081357.1655793395,1000000
994655.5877095028,1000000
946453.2229773387,1000000
1045916.4001985299,1000000
1058153.2828771002,1000000
1245411.6446516674,1000000
1061738.4447459185,1000000
1005942.9215562076,1000000
1036019.630738829,1000000
1006603.8287065167,1000000
946084.0638500385,1000000
1013706.3578744328,1000000
875286.2261694766,1000000
804630.3171681494,1000000
1008125.0622991442,1000000
845698.8102633576,1000000
1114941.030837843,1000000
879723.3860899345,1000000
1027030.6136195379,1000000
1162675.3312656078,1000000
1060093.8331189381,1000000
1128399.5219305102,1000000
1079665.5706929395,1000000
871100.4818405187,1000000
855109.3140388489,1000000
1002619.8763776193,1000000
1153126.7330943996,1000000
958947.6615708605,1000000
946930.3194138863,1000000
1050078.6290011907,1000000
1082742.5311348834,1000000
979659.6763928776,1000000
1038387.7585168446,1000000
992667.6544359627,1000000
1149764.1999429108,1000000
1014786.859274943,1000000
1075233.5622709908,1000000
926942.8153842584,1000000
997048.6476100665,1000000
1009284.6762197409,1000000
1090117.581035433,1000000
1068148.6364041888,1000000
980201.0233899903,1000000
1039860.4255567067,1000000
960885.6143128414,1000000
921114.4952571174,1000000
887283.0736692795,1000000
1066690.6584783162,1000000
1124338.3089861323,1000000
1004050.9119696856,1000000
936991.1354886375,1000000
928056.4899906724,1000000
980204.0298287191,1000000
1021131.7152252945,1000000
922085.7237492558,1000000
974012.6563065434,1000000
998113.0846748946,1000000
987825.3896617251,1000000
